Date,ET,EP,BSS,RF,WD,WD1,WS,DT1,WT1,DT2,WT2,MAXT,MINT,RH11,RH22,VP11,VP22,CLOUDM,CLOUDE,SOIL1,SOIL2,SOIL3,SOIL4,SOIL5,SOIL6,MinTtest,MaxTtest1,MaxTtest2
8/20/1991,3.8,5.5,-1,13.2,20,,7.4,25.4,24.2,28.4,26.1,28.7,25,90,83,22,24,0,0,26.8,28.2,30.5,31.5,30.4,30.7,0.4,-3.9,0.3
8/21/1991,4.4,2.2,0.8,0.7,25,,4.4,25.8,24.6,30.3,26,31.5,25.4,90,70,22,23,0,0,26.8,27.6,29.5,33.2,31.1,30.6,0.4,3.1,1.2
8/22/1991,3.7,3.5,3.7,0,27,,4.5,25.7,24.6,30,26.3,31.2,25.4,91,73,23,23,0,0,27,27.6,29.4,34.3,31.4,30.4,0.3,0.9,1.2
8/23/1991,7.4,2.7,0.3,1.4,25,,5.3,25.5,25,30,25.2,30.4,25.3,96,66,23,21,0,0,27.2,27.9,29.4,33.7,31.3,30.5,0.2,0.4,0.4
8/24/1991,4.3,3.2,-1,3.2,23,,5.3,25.6,24.8,29,26.8,29.5,25.1,93,83,23,25,0,0,26.6,27.3,28,32.5,30.1,29.6,0.5,-0.5,0.5
8/25/1991,1.2,2.1,3.1,3.4,25,,6.3,25.6,24.3,30.6,26.3,31.8,24.8,89,70,22,23,0,0,26.1,26.7,28.2,34.8,32,30,0.8,2.8,1.2
8/26/1991,5.1,3.9,5.5,0,20,,7.7,25.5,23.8,30.5,25.8,31.2,24.5,86,67,21,22,0,0,26.5,27.1,28.5,36.3,32.7,30.7,1,0.6,0.7
8/27/1991,5.6,4.4,0.5,0,25,,7.5,25,23.8,30.4,25,31,24.5,90,63,21,20,0,0,26.5,27.4,29.5,36,32.4,30.7,0.5,0.5,0.6
8/28/1991,11.3,4.4,6.1,0,27,,7.1,25.5,23.8,31.8,24.8,32.7,24.6,86,54,21,19,0,0,27.1,27.7,29.4,39,35.2,32.3,0.9,2.3,0.9
8/29/1991,7.9,5,2.1,0,23,,7.3,25.7,23.8,29.8,24.6,31.4,24.5,85,64,21,20,0,0,28,28.6,30.4,35.6,33.6,32,1.2,-0.4,1.6
8/30/1991,5.9,4.9,3.7,4.2,25,,3.8,25,24,28,23.6,31.6,24.2,92,68,22,19,0,0,26,27.1,28.7,36.6,33.9,31.4,0.8,1.8,3.6
8/31/1991,8.7,4.6,1.3,7,29,,5,24,23.5,27.8,25.5,30.2,23.4,96,82,21,23,0,0,26,27.3,29.3,30.7,29.4,29.6,0.6,2.2,2.4
9/1/1991,0.7,3.6,0.2,6.6,23,,4.7,24.8,24.2,26.3,25.2,29.3,24.3,95,91,22,23,0,0,25.8,26.5,27.6,30.5,29.5,29.5,0.5,1.5,3
9/2/1991,2.7,1.9,2,9.2,25,,3.9,25,24.6,29.4,26,30,24.7,97,75,23,23,0,0,26,26.6,27,32,30.1,29.5,0.3,3.7,0.6
9/3/1991,4.2,2.2,-1,29.4,0,,3.9,24.8,24.4,26.8,25.2,28.2,24.4,97,87,23,23,0,0,26.2,26.6,27.8,29.5,29.3,29,0.4,-1.2,1.4
9/4/1991,5.5,2.5,4.8,0.8,25,,2.5,25.3,24,31,26.2,31.4,25,89,67,22,23,0,0,26,26.6,27.8,34.5,31.6,29.4,0.3,4.6,0.4
9/5/1991,6,4,5.1,0,25,,3.9,25,23.8,30.6,25.2,31.3,24.2,90,63,21,21,0,0,25.7,26.4,28,34.4,31.3,29.7,0.8,0.3,0.7
9/6/1991,7.7,3.5,6.1,0,0,,4.6,25,24,31.5,24,31.8,24.7,92,51,22,18,0,0,25.8,26.4,27.8,36.5,32.3,30,0.3,1.2,0.3
9/7/1991,10.1,4.4,7.3,0,23,,4.8,25.7,24,31,25.1,31.6,24.7,86,60,21,20,0,0,26.2,26.7,28.3,37,32.7,30.5,1,0.1,0.6
9/8/1991,10.5,4.2,3.3,0,16,,5.4,25.4,24.2,30.6,25.2,31.4,23.7,90,63,22,21,0,0,26,26.5,28,35.4,32.4,30.4,1.7,0.4,0.8
9/9/1991,10.2,3.9,5,0,18,,4,25.2,23.5,30.5,24.8,31,24.2,86,61,21,20,0,0,26.3,26.7,28.5,37,32.9,30.2,1,0.4,0.5
9/10/1991,9.4,4,9,0,0,,4.3,24.4,23.2,31.2,24.3,32,23.8,90,54,21,19,0,0,25.4,26.3,28.6,39,34.5,31.2,0.6,1.5,0.8
9/11/1991,9.6,4.3,10.1,0,18,,3.6,24.2,23.5,32,23.8,32.7,23.7,94,48,21,17,0,0,26.2,26.9,29.2,41.4,36.1,32.4,0.5,1.5,0.7
9/12/1991,10.4,4.6,10.2,0,0,,2.6,24.8,23.8,32,24.2,33.3,23.2,92,50,22,18,0,0,26.6,27.3,29.5,42.1,37.3,33,1.6,1.3,1.3
9/13/1991,9.5,3.8,10.4,0,27,,2.5,24.3,22.8,31.7,25,33.2,22.1,87,56,20,20,0,0,26.6,27.5,30.2,41.8,34.4,33.7,2.2,1.2,1.5
9/14/1991,8.7,4.7,10.4,0,29,,2.9,24.8,23,32.7,24.6,33.2,23,85,49,20,18,0,0,26.7,27.7,30.4,43,38.1,34,1.8,1.5,0.5
9/15/1991,9.5,5.2,10,0,27,,2.7,24.5,23.3,32.5,24.8,33.2,22.6,90,51,21,19,0,0,27,28.1,30.8,43.5,39.4,34.5,1.9,0.5,0.7
9/16/1991,8.5,3.6,10.2,0,20,,2.7,24.8,22.8,32,25.2,33.2,23.3,83,56,20,20,0,0,27.3,28.3,30.8,43.6,38.9,34.8,1.5,0.7,1.2
9/17/1991,7.7,4.2,10.1,0,25,,2.4,24.2,22.3,32,24.4,33,22,84,51,19,18,0,0,27.2,28.2,31,42.2,38.1,34.5,2.2,1,1
9/18/1991,8.3,4.8,9.8,0,27,,2.5,25,23.8,32.6,25.8,33.4,23.3,90,56,21,21,0,0,27.8,28.6,31,42.3,36.9,34,1.7,1.4,0.8
9/19/1991,8.7,4.6,7.5,0,25,,3.9,24.8,22.8,31.5,24.3,32.8,24,83,53,20,18,0,0,28,29.1,31.7,42.5,38.3,34.7,0.8,0.2,1.3
9/20/1991,8.3,4.3,7.4,0,27,,2.5,24.8,23.4,32.4,25.2,33.7,23.8,88,54,21,20,0,0,28,29.1,31.7,41.7,37.9,34,1,2.2,1.3
9/21/1991,7.4,4.5,8.7,0,0,,2,25.6,24.2,35,27,35.8,23.7,88,52,22,22,0,0,28.5,30.4,32,44.7,40.1,35,1.9,3.4,0.8
9/22/1991,9.3,4.1,10.1,0,29,,2.2,27,23.8,36.8,25.5,37.4,25.8,75,38,20,18,0,0,29,30.2,32.7,50.3,40.7,36.5,1.2,2.4,0.6
9/23/1991,9.3,6.2,10.3,0,32,,3,25.5,22,36.6,25,37.2,23.6,72,36,18,17,0,0,28.2,29.6,32.8,44.4,40.2,36.4,1.9,0.4,0.6
9/24/1991,10.9,6,10.3,0,0,,3,24,23.3,34,24.6,35.7,21.6,94,44,21,17,0,0,27.8,29.3,32.4,43.4,39.1,35.7,2.4,-0.9,1.7
9/25/1991,5.9,5,10.2,0,27,,3,24,22.8,34,25,34.8,21.7,90,46,20,18,0,0,28.3,29.4,32.4,44.5,39.1,34,2.3,0.8,0.8
9/26/1991,6.6,5.2,10,0,27,,3.4,25.3,23.5,33,25.1,33.7,24.4,85,50,21,19,0,0,29.6,30.6,33,43.5,38.6,35,0.9,-0.3,0.7
9/27/1991,7.8,5,9.5,0,29,,1.9,26.3,23.8,32.8,26,34.3,24,80,56,21,21,0,0,29.3,30.3,32.8,42.5,38.6,36.2,2.3,1.3,1.5
9/28/1991,6.3,4.3,7.4,0,29,,2.9,26.8,23.2,33.2,25.2,34.5,26.1,72,50,19,19,0,0,30,31,33.2,42.5,38.6,35.3,0.7,1.7,1.3
9/29/1991,4.9,5.2,9.8,0,32,,3,26,22.8,34.2,25.1,34.8,25.1,75,45,19,18,0,0,29.4,30.6,33.4,44,39.1,36.2,0.9,1.6,0.6
9/30/1991,3.3,5.2,9.8,0,29,,3.6,26,23.2,34,25.1,34.8,24.3,78,46,20,18,0,0,29.2,30.2,32.6,44.6,39.6,36,1.7,0.6,0.8
10/1/1991,4.9,5.3,9.5,0,20,,2.9,24.7,22.5,36,23.8,36.5,23.8,82,33,19,15,0,0,28.7,30.3,33.5,45.2,39.7,36.4,0.9,2.5,0.5
10/2/1991,8.9,5.7,10.2,0,29,,1.7,20.5,18.3,35.3,20.4,36,17.5,80,21,14,8.9,0,0,26,28.6,32.4,44.2,38.3,35.4,3,0,0.7
10/3/1991,8.2,5.6,10.3,0,0,,2.1,20.6,17.2,35.3,20.8,36,16.8,70,22,13,9.6,0,0,25,27.7,31.3,44.3,37.7,34.7,3.8,0.7,0.7
10/4/1991,7.2,5.1,10.1,0,5,,2,20,17.8,35.2,18.8,36,16.5,80,15,14,6.3,0,0,24.7,27.5,30.8,44,37.6,34.5,3.5,0.7,0.8
10/5/1991,6.4,6,10.5,0,0,,2.4,19.8,17.2,35,18.6,35.8,16,76,14,13,6.1,0,0,24.4,27.1,30.5,44.5,37.4,34.2,3.8,0.6,0.8
10/6/1991,4.9,6,10.2,0,0,,1.9,19,17.3,35.4,22.4,35.8,16.4,84,29,14,12,0,0,24.3,27.1,30.3,44,37.1,33.7,2.6,0.8,0.4
10/7/1991,3.2,5.1,10,0,0,,1.5,20.2,17.8,35.6,20.8,36.4,16,78,21,14,9.4,0,0,24,26.9,30,43.8,36.6,32,4.2,1,0.8
10/8/1991,5.7,6.2,10,0,0,,2.4,19.5,18,36,21.1,36.8,16.5,86,22,15,9.7,0,0,24.4,27.2,30.4,44.4,37.2,33.5,3,1.2,0.8
10/9/1991,3.9,4.8,9.7,0,0,,1.5,21.2,19.2,37,21.8,38.3,17.5,82,22,15,10,0,0,24.7,27.4,30.5,45.2,37.6,34.2,3.7,2.3,1.3
10/10/1991,4.6,3.8,8.3,0,14,,1.6,23,22.6,36.9,23.8,37.8,20.6,96,30,20,14,0,0,27,28.6,30.8,45.4,37.6,34.4,2.4,0.8,0.9
10/11/1991,1.8,4.5,8.7,0,23,,2.8,24,23.6,35.3,23.8,36.9,23.5,97,35,22,15,0,0,28.3,29.7,32,45.7,38.3,35.2,0.5,0,1.6
10/12/1991,3.1,4.8,9.7,0,0,,2,22.6,22,36,22.8,37,21.1,95,29,19,13,0,0,26.7,29.2,32,45,38,34,1.5,1.7,1
10/13/1991,1.8,4.6,10.2,0,0,,1.7,20.8,18.3,35.3,20.8,35.9,17.4,77,22,14,9.6,0,0,25,28.2,31.3,45.4,37.4,34.4,3.4,-0.1,0.6
10/14/1991,2.6,4.9,9.9,0,18,,1.9,22.6,20.2,33.2,23.8,33.8,21.4,79,43,16,16,0,0,26.7,28.9,31.5,43.2,36.4,33.5,1.2,-1.5,0.6
10/15/1991,0.9,4.2,8.4,0,0,,5.3,23.5,22.4,32.7,21.8,33,22.1,90,35,20,13,0,0,27.4,29.4,32.4,44,36.9,34.5,1.4,-0.2,0.3
10/16/1991,1.7,4.5,9.7,0,0,,1.9,22,20.2,34.4,21.6,34.8,20,84,28,17,12,0,0,26,28.6,31.3,44.5,37.1,34.4,2,2.1,0.4
10/17/1991,1.1,5.5,9.6,0,9,,2.4,22,16.6,34.6,19.8,35,19,55,20,11,8.3,0,0,25,27.9,30.8,43.5,36,32.8,3,0.6,0.4
10/18/1991,1.2,5.2,9.8,0,5,,2.7,21.8,17.4,35,20.5,35.4,18,62,22,12,9.2,0,0,24.8,27.7,30.7,44.5,36.2,33.6,3.8,0.8,0.4
10/19/1991,2.1,5.5,10,0,0,,2.1,20.7,18,35.8,20.8,36,18,76,21,14,9.3,0,0,24.8,27.7,30.6,45,36.6,33.7,2.7,1,0.2
10/20/1991,3.8,5.8,10.3,0,0,,2,20.7,17.4,36.2,21.8,37.6,17.5,70,24,13,11,0,0,24.2,27.6,30.5,45.5,36.5,33.5,3.2,1.8,1.4
10/21/1991,2.9,4.8,10.2,0,5,,1.7,19.8,16.8,35.6,20.8,37.2,16.2,72,21,13,9.4,0,0,23.5,27.2,30.2,45.2,36.1,33.2,3.6,1,1.6
10/22/1991,3.1,5.3,10,0,0,,1.3,20.5,17.8,35.6,21.4,37,18.4,75,24,14,10,0,0,24.4,27.5,30.5,44.8,35.9,33,2.1,1.4,1.4
10/23/1991,2.8,4,10.1,0,0,,1.6,21.2,18,36,21.1,36.8,17.8,72,22,14,9.7,0,0,24.5,27.6,30.6,45,36.1,33.3,3.4,1.2,0.8
10/24/1991,1.7,5,9.9,0,0,,1.7,20.3,16.6,36.4,20.8,37,17,67,20,12,8.9,0,0,23.7,27.4,30.3,44.8,35.9,33,3.3,1,0.6
10/25/1991,2.3,5.2,9.9,0,0,,1.5,18.5,16.3,35,21.3,36,16.6,79,25,13,11,0,0,23.5,27.2,30,44.5,35.7,33,1.9,-0.4,1
10/26/1991,1.4,4.2,9.9,0,0,,1.2,18.2,16.4,35.6,20.8,36.8,16.4,82,21,13,9.4,0,0,23,26.7,29.7,44.2,35.2,31.8,1.8,1.8,1.2
10/27/1991,0.9,4.6,9.9,0,0,,1.1,18.2,16.2,35,20.8,36.7,16.5,80,23,13,9.7,0,0,22.8,26.6,30,43.5,34.9,32.5,1.7,1.1,1.7
10/28/1991,0.6,4.7,9.8,0,0,,1.1,18.8,16.7,30.4,20.4,37.8,17.2,80,36,13,12,0,0,23,26.6,29.5,43.6,35.1,31.6,1.6,2.8,7.4
10/29/1991,2.1,4.3,9.5,0,0,,1.6,20,16.8,36,21.2,37.2,18,71,22,12,9.8,0,0,23.3,26.7,29.5,44.5,35.2,32.5,2,6.8,1.2
10/30/1991,1.5,3.4,9.7,0,0,,1.7,18.8,15.6,34.5,20.5,35.3,17,70,23,11,9.5,0,0,22.4,26.5,29.5,43.6,34.6,32.2,1.8,-0.7,0.8
10/31/1991,0.6,4.6,9.9,0,0,,2.1,18.8,14.4,34.8,20.8,36,15.6,59,24,9.6,9.9,0,0,21.6,25.7,28.5,43.7,34.5,31.6,3.2,1.5,1.2
11/1/1991,0.5,4.4,9.8,0,0,,2,18,14.8,35.2,20.2,36.1,15,69,20,11,8.6,0,0,21.5,25.6,28.5,43.6,34.1,31,3,1.3,0.9
11/2/1991,0.9,3.7,9.9,0,0,,1.3,18.6,14,33,18.8,33.3,15.5,57,20,9.2,7.6,0,0,21,25.3,28.2,41.4,33.1,30.1,3.1,-1.9,0.3
11/3/1991,0.6,4.8,10.1,0,0,,3.1,15.4,12.2,33,18,33.8,13.1,67,17,8.7,6.4,0,0,19.2,25.2,27.4,41.5,29.5,29.2,2.3,0.8,0.8
11/4/1991,0.2,4.4,9.9,0,5,,2.4,18.5,13.3,34,18.8,35,13.8,52,18,8.3,7,0,0,19.6,25.4,28,42.6,29.5,29,4.7,2,1
11/5/1991,0.2,4.2,10.1,0,32,,1.8,15.4,13,33,18.2,34.2,13.1,75,18,9.8,6.7,0,0,19.5,24.1,27.5,42.4,33.4,30.1,2.3,0.2,1.2
11/6/1991,0.3,3.3,9.8,0,0,,1.4,14.4,13.1,32.4,18.4,33.4,19.5,86,20,11,7.3,0,0,19.5,23.7,25.1,41.5,35.5,29,-5.1,0.4,1
11/7/1991,0.3,3.3,5.3,0,0,,1.6,17.7,15.6,31.9,19.6,33.6,16.1,79,27,12,9.6,0,0,21.9,25,27.9,39.4,31.8,29.1,1.6,1.2,1.7
11/8/1991,0.3,2.8,8.2,0,7,,1.5,18.3,17,32.3,21,33,17,87,32,14,12,0,0,22.4,25.7,27.5,39.7,32.3,29.6,1.3,1.1,0.7
11/9/1991,0.2,3.6,9.6,0,0,,2,18,16.3,31.7,20.5,32.7,16.8,83,32,13,11,0,0,21.7,25.3,27.9,41.2,33.5,30.5,1.2,0.4,1
11/10/1991,0.2,3.5,9.8,0,7,,1.7,18.1,16.8,30.6,19.3,32.1,16.3,87,30,14,9.9,0,0,21.6,25.2,27.7,41.2,32.9,30,1.8,0.4,1.5
11/11/1991,0.3,3.3,9.8,0,7,,2.1,18.5,16.4,29.8,20.7,30.2,15.7,80,41,13,13,0,0,21.2,24.5,27.2,40.5,32.5,29.5,2.8,-0.4,0.4
11/12/1991,0.2,3.5,9.7,0,14,,4.3,19.9,17.5,29.7,21.8,30.2,18.1,78,47,14,15,0,0,22.4,24.9,27,39.5,31.9,29.5,1.8,0.4,0.5
11/13/1991,0.2,5.2,9.6,0,14,,6.5,20.5,17.4,30,21.8,30.8,19.5,72,46,13,15,0,0,22.9,25.3,28,39.5,32.4,29.2,1,1.1,0.8
11/14/1991,0.3,5.1,9.3,0,14,,6.5,22,18.7,30,21.8,30.6,20.8,71,46,14,15,0,0,23.6,26.1,28,39,32.4,29.5,1.2,0.6,0.6
11/15/1991,0.3,5.8,7.6,0,7,,7.2,21.5,16.4,30.5,21.6,30.8,20.6,57,42,11,14,0,0,23.6,25.9,28,39,32.4,30.1,0.9,0.8,0.3
11/16/1991,0.3,5.4,8.7,0,5,,6.6,22.4,17.6,30,20.6,31,20.6,60,39,12,12,0,0,24.8,26.3,28,39,32.5,29.5,1.8,0.5,1
11/17/1991,0.2,5,7.7,0,5,,4.8,18.6,15.6,30.6,20.2,31.1,17.5,71,35,11,11,0,0,21.4,25.1,27.6,39.2,32.1,29.4,1.1,1.1,0.5
11/18/1991,0.3,4.4,6.2,0,7,,5.8,21,17.3,30,22.4,31,19.4,67,49,13,16,0,0,23.2,25.9,28,39,32.1,29.4,1.6,0.4,1
11/19/1991,0.2,5.2,9.5,0,7,,6,21.5,19.8,30,23.8,30.8,20.2,85,58,16,18,0,0,24.6,26.7,28.6,41,33.4,30.4,1.3,0.8,0.8
11/20/1991,0.2,3.2,9.7,0,7,,2.8,18.5,15.8,31,20.8,32,17,74,36,12,12,0,0,21.8,25.5,28.3,41.2,33.3,30.2,1.5,2,1
11/21/1991,0.2,4.5,9.8,0,0,,2.8,18.8,16.2,31.2,19.8,32,17,75,30,12,10,0,0,21.2,24.9,27.7,40.6,32.9,29.8,1.8,1,0.8
11/22/1991,2.2,3.3,9.3,0,5,,2.1,19.4,15.3,31.3,21.6,32,17.6,62,39,11,13,0,0,20.8,24.9,27.8,40.6,32.6,29.4,1.8,0.8,0.7
11/23/1991,3.1,4,9.3,0,7,,3.7,20.6,15.8,31.5,22,32,19.6,58,40,11,14,0,0,22.8,25.6,27.9,39.9,32.4,29.7,1,0.7,0.5
11/24/1991,3,5.2,8.8,0,5,,4.7,19,14.8,30.8,18.8,31.5,17.7,61,27,10,9,0,0,21.4,24.9,27.5,38.5,32.4,29.2,1.3,0,0.7
11/25/1991,3.3,3.5,9.4,0,5,,4,16,12.2,30.3,17.8,31.8,14,61,24,8.4,7.7,0,0,18.5,23.1,26.7,38.6,31.3,28.2,2,1,1.5
11/26/1991,2.8,5,8.1,0,9,,2.5,15.6,12.8,30.2,18.2,31,14,71,26,9.4,8.4,0,0,18.7,22.9,26.2,37.8,30.3,27.8,1.6,0.7,0.8
11/27/1991,3.1,3.2,3.9,0,0,,1.7,18,15.8,29,19.6,29.5,17,78,38,12,11,0,0,21,24.3,26.5,35.5,29.9,27.2,1,-0.7,0.5
11/28/1991,0.6,3,9.8,0,0,,1.7,18.4,14.8,30.7,17.8,31.2,14.2,66,22,10,7.4,0,0,18.7,22.9,26,37.8,30.3,27.7,4.2,2.2,0.5
11/29/1991,0.8,4,9.6,0,0,,3,13,11.8,31.4,18.8,32,12,86,25,9.7,8.6,0,0,17.4,21.7,25.5,39,30.6,27.4,1,1.3,0.6
11/30/1991,1.4,3.4,9.7,0,0,,1.6,13,12.2,30.3,19.3,30.6,11.8,91,31,10,10,0,0,17.5,21.8,25.2,37.5,29.7,27,1.2,-0.8,0.3
12/1/1991,0.6,3.5,9.8,0,7,,1.2,12.5,11.2,28.2,16.6,28.8,10.8,84,25,9.2,7.1,0,0,16,21.2,24.5,36.5,29.4,26.5,1.7,-1.5,0.6
12/2/1991,0.5,4,9.7,0,7,,3.6,14.5,10.8,28.8,17.3,29.4,12,61,26,7.5,7.8,0,0,16.5,20.9,24.5,36,28.5,25.8,2.5,1.2,0.6
12/3/1991,4,3.8,9.6,0,0,,4.2,13.2,10.8,30,19.4,30.4,12.3,73,33,8.3,10,0,0,16.5,20.6,24,38.7,29.3,26.2,0.9,1.6,0.4
12/4/1991,2.3,3.4,9,0,0,,2.4,14.8,12.8,30.8,19,32,14,78,28,9.9,9.3,0,0,17.5,21.5,24.4,38,29.7,26.5,0.8,2,1.2
12/5/1991,2.3,3.4,9.7,0,0,,2.6,13.6,11.6,30.1,18.8,30.8,12.4,77,29,9,9.4,0,0,16.5,21.1,24.2,38,29.5,25.8,1.2,0,0.7
12/6/1991,1.6,3,9.5,0,0,,1.8,12.2,10.4,31,18.8,32,11,79,26,8.4,8.9,0,0,16,20.5,23.8,38.2,29.4,25.6,1.2,1.9,1
12/7/1991,1.9,2.6,9.2,0,0,,1.1,13,11.4,32.2,19.6,33.4,12.1,81,26,9.1,9.4,0,0,16.5,20.6,24,38,29.3,25.5,0.9,2.4,1.2
12/8/1991,1.8,2.7,8,0,0,,1.2,12.8,11.8,32.4,18.8,33.4,11.7,88,22,9.8,8,0,0,16.2,20.6,24,38.1,29.4,26,1.1,1.2,1
12/9/1991,1.4,2.9,9.5,0,0,,0.9,12.8,11.5,32,18.8,33.2,12,85,23,9.4,8.2,0,0,16.6,20.9,24,37.7,29.2,25.8,0.8,0.8,1.2
12/10/1991,2.3,3,9.4,0,7,,1.8,15.4,12.6,30,19.3,30.5,13.5,71,32,9.3,10,0,0,17.4,21.4,24.2,36.6,28.9,26,1.9,-1.5,0.5
12/11/1991,1.3,4,9.6,0,7,,3.4,14.5,11.8,28.8,18,29.2,13,71,30,8.8,8.9,0,0,16.7,21.1,24,36,28.6,25.7,1.5,-0.8,0.4
12/12/1991,1.1,3.5,9.7,0,9,,3.2,13.7,11,28.7,18.5,29.1,13,70,33,8.2,9.8,0,0,16,20.4,23.5,35.5,28.2,24.9,0.7,0.3,0.4
12/13/1991,2.2,3.4,9.7,0,5,,3.6,14,11,28.8,17.8,29.2,13.3,67,29,8,8.6,0,0,16,20.3,23.4,35,28.1,25,0.7,0.5,0.4
12/14/1991,1.9,3.9,9.3,0,9,,3.5,13,11,30,17.8,30.5,11.5,77,25,8.6,7.9,0,0,16.6,20.1,23,36.2,28.4,24.6,1.5,1.7,0.5
12/15/1991,1.3,2.9,9.6,0,7,,3,15.6,12.8,29.5,19,30.2,14.7,71,33,9.4,10,0,0,16.8,20.6,23.5,36.1,28.2,25,0.9,0.2,0.7
12/16/1991,0.7,3.1,9.1,0,5,,3.2,14.6,12.6,30.2,18.2,30.4,12.7,78,26,9.7,8.4,0,0,16.5,20.4,23.3,36.2,28.4,24.8,1.9,0.9,0.2
12/17/1991,0.8,3.2,9.4,0,9,,3.1,13.4,11.6,29.6,17.8,30.2,12.4,79,26,9.2,8.1,0,0,16,20.3,23.2,36,28.5,24.7,1,0,0.6
12/18/1991,0.6,3.2,8.3,0,0,,2.3,13.6,11.6,29,18.8,29.5,13,77,34,9,10,0,0,16,20.4,23,36.2,28.3,25,0.6,-0.1,0.5
12/19/1991,3.7,3.4,8.7,0,2,,4,13.4,11.6,28.5,19.8,29,13,79,41,9.2,12,0,0,16.2,20.3,23.2,35.1,27.9,24.4,0.4,0,0.5
12/20/1991,5.6,2.8,5,0,0,,2.5,14.8,13.8,28.8,20,29.4,14,89,41,11,12,0,0,18,21.2,23.6,34,27.7,25,0.8,0.9,0.6
12/21/1991,2.3,2.5,8.5,0,7,,1.5,14.4,13.8,29.3,19.8,29.5,13.8,93,38,11,12,0,0,17.7,21.2,23.7,36.4,28.7,25.5,0.6,0.7,0.2
12/22/1991,1.7,2.1,8.8,0,29,,2,16.5,13.8,27,18.6,27.8,14.6,72,41,10,11,0,0,17.8,21.3,23.7,34.5,28.1,25.2,1.9,-1.5,0.8
12/23/1991,2.8,2.9,8.1,0,0,,2.5,11.6,11.2,26.4,18.2,27.5,10.2,95,41,9.7,11,0,0,15,19.5,22.7,34,27.1,23.9,1.4,0.5,1.1
12/24/1991,1.9,2.5,3.4,0,0,,3.1,14.2,13.2,23.5,18.8,24.2,13.6,89,62,11,13,0,0,17.4,20.6,23,30.7,25.1,23.5,0.6,-2.2,0.7
12/25/1991,1.1,1.8,8.8,0,0,,1.5,8.4,8,22.5,13.4,23.2,7.7,94,30,7.8,6,0,0,12.7,17.9,21.5,30.6,25.5,23.1,0.7,-0.3,0.7
12/26/1991,1.1,2.8,9.1,0,0,,3,7.4,7,22.7,13.8,23.3,7,94,31,7.3,6.5,0,0,12,17,20.4,32.1,25.1,22,0.4,0.8,0.6
12/27/1991,2.8,2.6,9.4,0,0,,3,7.6,7,23.6,14.2,25.2,7.2,91,30,7.2,6.5,0,0,11.9,16.6,20,32.5,25.3,22,0.4,2.5,1.6
12/28/1991,2.8,3.3,9.3,0,0,,2,8,7.4,25,14.6,26.6,7.2,91,26,7.4,6.2,0,0,12,17.3,20,33,25.4,21.9,0.8,3,1.6
12/29/1991,1.9,2.3,9.3,0,0,,1.9,9,7.4,24.8,14.4,25.4,7.6,79,26,6.8,6,0,0,12.2,17,20,32.5,25.4,22,1.4,0.4,0.6
12/30/1991,2,3.6,9.6,0,0,,2.7,7.6,6.3,24.5,13.7,24.7,7.5,82,23,6.4,5.2,0,0,12.2,17.2,20.4,31.5,25.1,21.9,0.1,-0.1,0.2
12/31/1991,2.5,3.2,9.2,0,7,,3.2,8,6.2,24,13.8,24.4,6.7,75,25,6,5.7,0,0,11,16,19.3,31.6,24.5,21.2,1.3,-0.1,0.4
